title,category,publish_date,article_url,content,segment,neural_sentences
"Kinerja BSI 2023 Tumbuh Baik & Solid, Laba Bersih Capai Rp 5,7 Triliun",detikFinance,"Kamis, 01 Feb 2024 14:19 WIB",https://finance.detik.com/moneter/d-7171643/kinerja-bsi-2023-tumbuh-baik-solid-laba-bersih-capai-rp-5-7-triliun,"PT Bank Syariah Indonesia TBK (BSI) menggelar 'Press Conference Kinerja Triwulan IV 2023 PT Bank Syariah Indonesia Tbk' secara hybrid di Kantor Pusat BSI, Jakarta Selatan. Direktur Utama PT Bank Syariah Indonesia Hery Gunardi mengungkapkan kinerja BSI selama tahun 2023 tumbuh baik dengan mencapai laba bersih Rp 5,7 triliun atau tumbuh sebesar 33,88% (yoy). ""Bersyukur, artinya di akhir tahun 2023 yang lalu kita menutup tahun dengan bagus, dengan baik, terlihat dari grafik ataupun data yang ada di layar menunjukkan bahwa Bank Syariah Indonesia tumbuh dengan baik, kinerja yang solid dari tahun ke tahun,"" ujar Hery, Kamis (1/2/2024). Menurut Hery, hal ini menunjukkan komitmen BSI untuk menjaga pertumbuhan agar tetap sustain setiap tahunnya. Ia pun memaparkan angka pertumbuhan yang positif dan double digit, antara lain pertumbuhan aset sebesar 15,67% secara year on year menjadi Rp 354 triliun, pembiayaan sebesar 15,70% menjadi Rp 240 triliun, serta dana pihak ketiga sebesar 12,35% menjadi Rp 294 triliun. ""Laba bersih BSI di 2023 menyentuh angka Rp 5,7 triliun, mengalami pertumbuhan sebesar hampir 34%. Pertumbuhan yang bagus, yang tinggi ini dan semuanya double digit perlu kita syukuri bahwa upside atau white space untuk pertumbuhan perbankan syariah di Indonesia itu masih sangat luas,"" ucapnya. ""Mudah-mudahan ini akan terus berlanjut positif di kuarter pertama tahun 2024 ini,"" sambungnya. Di sisi lain, Direktur Keuangan & Strategi Ade Cahyo Nugroho mengatakan komposisi pertumbuhan yang sehat dan sustai berujung kepada profitability. Ia pun menyebutkan sejumlah rasio yang mengalami perbaikan, antara lain Return on Asset (ROA) sebesar 2,35% dan Return on Equity (ROE) mencapai 16,88% pada tahun 2023. ""Jadi ini tentu sinyal yang baik. Dan yang menariknya juga, menjadi bank syariah terbesar melalui merger, kita mulai melihat benefitnya dari sisi efisiensi. Terlihat dari BOPO yang dapat ditekan dengan baik pada posisi 71,27% atau membaik dari posisi yang sama di tahun sebelumnya,"" tuturnya. Selain itu, ia mengatakan salah satu bagian unik BSI yang tidak banyak di Indonesia adalah komposisi Dana Pihak Ketiga (DPK) yang didominasi oleh tabungan. Cahyo menilai dampak positif dari hal ini adalah terciptanya cost of fund yang lebih murah serta stabilitas pada pertumbuhan. ""Tahun kemarin, kami senang melihat angka (tabungan) bahwa BSI bisa tumbuh sebesar 7,08%. Kembali ini menjadi salah satu yang terbaik di industri. Menempatkan bsi menjadi bank nomor 5 terbaik dari sisi tabungan di Indonesia. Tentu kembali untuk sebuah bank yang berdiri belum genap tiga tahun hari ini, masih sangat muda tapi bisa bertengger di posisi kelima untuk tabungan,"" imbuhnya. Lebih lanjut, Direktur Penjualan & Distribusi Anton Sukarna menyampaikan peningkatan customer base BSI sangat signifikan di sepanjang tahun 2023. Nasabah BSI kini berjumlah 19,65 juta atau kurang lebih tumbuh year on year sebanyak 10,53%. ""Kondisi ini menempatkan BSI sebagai bank syariah dengan jumlah customer base terbesar di dunia. Dan kalau kita perbandingkan dengan industri perbankan di nasional, maka BSI saat ini berada di posisi kelima dari sepuluh besar perbankan nasional dari sisi jumlah customer base,"" katanya. Terkait distribusi, BSI sudah memiliki cabang di Dubai dan selanjutnya berusaha untuk membuka kantor cabang di Saudi Arabia. Sementara dari segi layanan digital, BSI memanfaatkan QRIS, ATM, EDC, dan BSI Smart. Adapun Bank Syariah Indonesia didukung oleh lebih dari 1.100 outlet dan lebih dari 2.600 jaringan ATM yang tersebar di seluruh Nusantara. Sedangkan, Wakil Direktur Utama Bob Tyasika Ananta menyatakan BSI terus mendukung UMKM di Indonesia naik kelas, mendukung sustainable financing dan green economy. Selain itu, menjadi sahabat sosial dan spiritual melalui pembayaran pajak dan penghimpunan zakat. Lalu, BSI juga ikut menjaga lingkungan, antara lain melalui usaha menekan emisi gas rumah kaca, melakukan efisiensi energi, dan mengadakan reverse vending machine. Kemudian, BSI juga mendapatkan rekognisi masyarakat dari dalam atau luar negeri dengan meningkatnya jumlah award menjadi 140 award hingga Desember 2023. Bob pun menyatakan akan berusaha memberikan insentif dan pelayanan untuk nasabah, meningkatkan nilai perusahaan untuk kepentingan investor, serta mengadakan talenta terbaik di bidang perbankan syariah di Indonesia dan dunia.","[""PT Bank Syariah Indonesia TBK (BSI) menggelar 'Press Conference Kinerja Triwulan IV 2023 PT Bank Syariah Indonesia Tbk' secara hybrid di Kantor Pusat BSI, Jakarta Selatan."", 'Direktur Utama PT Bank Syariah Indonesia Hery Gunardi mengungkapkan kinerja BSI selama tahun 2023 tumbuh baik dengan mencapai laba bersih Rp 5,7 triliun atau tumbuh sebesar 33,88% (yoy). ""', 'Bersyukur, artinya di akhir tahun 2023 yang lalu kita menutup tahun dengan bagus, dengan baik, terlihat dari grafik ataupun data yang ada di layar menunjukkan bahwa Bank Syariah Indonesia tumbuh dengan baik, kinerja yang solid dari tahun ke tahun,"" ujar Hery, Kamis (1/2/2024).', 'Menurut Hery, hal ini menunjukkan komitmen BSI untuk menjaga pertumbuhan agar tetap sustain setiap tahunnya.', 'Ia pun memaparkan angka pertumbuhan yang positif dan double digit, antara lain pertumbuhan aset sebesar 15,67% secara year on year menjadi Rp 354 triliun, pembiayaan sebesar 15,70% menjadi Rp 240 triliun, serta dana pihak ketiga sebesar 12,35% menjadi Rp 294 triliun. ""', 'Laba bersih BSI di 2023 menyentuh angka Rp 5,7 triliun, mengalami pertumbuhan sebesar hampir 34%.', 'Pertumbuhan yang bagus, yang tinggi ini dan semuanya double digit perlu kita syukuri bahwa upside atau white space untuk pertumbuhan perbankan syariah di Indonesia itu masih sangat luas,"" ucapnya. ""', 'Mudah-mudahan ini akan terus berlanjut positif di kuarter pertama tahun 2024 ini,"" sambungnya.', 'Di sisi lain, Direktur Keuangan & Strategi Ade Cahyo Nugroho mengatakan komposisi pertumbuhan yang sehat dan sustai berujung kepada profitability.', 'Ia pun menyebutkan sejumlah rasio yang mengalami perbaikan, antara lain Return on Asset (ROA) sebesar 2,35% dan Return on Equity (ROE) mencapai 16,88% pada tahun 2023. ""', 'Jadi ini tentu sinyal yang baik.', 'Dan yang menariknya juga, menjadi bank syariah terbesar melalui merger, kita mulai melihat benefitnya dari sisi efisiensi.', 'Terlihat dari BOPO yang dapat ditekan dengan baik pada posisi 71,27% atau membaik dari posisi yang sama di tahun sebelumnya,"" tuturnya.', 'Selain itu, ia mengatakan salah satu bagian unik BSI yang tidak banyak di Indonesia adalah komposisi Dana Pihak Ketiga (DPK) yang didominasi oleh tabungan.', 'Cahyo menilai dampak positif dari hal ini adalah terciptanya cost of fund yang lebih murah serta stabilitas pada pertumbuhan. ""', 'Tahun kemarin, kami senang melihat angka (tabungan) bahwa BSI bisa tumbuh sebesar 7,08%.', 'Kembali ini menjadi salah satu yang terbaik di industri.', 'Menempatkan bsi menjadi bank nomor 5 terbaik dari sisi tabungan di Indonesia.', 'Tentu kembali untuk sebuah bank yang berdiri belum genap tiga tahun hari ini, masih sangat muda tapi bisa bertengger di posisi kelima untuk tabungan,"" imbuhnya.', 'Lebih lanjut, Direktur Penjualan & Distribusi Anton Sukarna menyampaikan peningkatan customer base BSI sangat signifikan di sepanjang tahun 2023.', 'Nasabah BSI kini berjumlah 19,65 juta atau kurang lebih tumbuh year on year sebanyak 10,53%. ""', 'Kondisi ini menempatkan BSI sebagai bank syariah dengan jumlah customer base terbesar di dunia.', 'Dan kalau kita perbandingkan dengan industri perbankan di nasional, maka BSI saat ini berada di posisi kelima dari sepuluh besar perbankan nasional dari sisi jumlah customer base,"" katanya.', 'Terkait distribusi, BSI sudah memiliki cabang di Dubai dan selanjutnya berusaha untuk membuka kantor cabang di Saudi Arabia.', 'Sementara dari segi layanan digital, BSI memanfaatkan QRIS, ATM, EDC, dan BSI Smart.', 'Adapun Bank Syariah Indonesia didukung oleh lebih dari 1.100 outlet dan lebih dari 2.600 jaringan ATM yang tersebar di seluruh Nusantara.', 'Sedangkan, Wakil Direktur Utama Bob Tyasika Ananta menyatakan BSI terus mendukung UMKM di Indonesia naik kelas, mendukung sustainable financing dan green economy.', 'Selain itu, menjadi sahabat sosial dan spiritual melalui pembayaran pajak dan penghimpunan zakat.', 'Lalu, BSI juga ikut menjaga lingkungan, antara lain melalui usaha menekan emisi gas rumah kaca, melakukan efisiensi energi, dan mengadakan reverse vending machine.', 'Kemudian, BSI juga mendapatkan rekognisi masyarakat dari dalam atau luar negeri dengan meningkatnya jumlah award menjadi 140 award hingga Desember 2023.', 'Bob pun menyatakan akan berusaha memberikan insentif dan pelayanan untuk nasabah, meningkatkan nilai perusahaan untuk kepentingan investor, serta mengadakan talenta terbaik di bidang perbankan syariah di Indonesia dan dunia.']","['Tahun kemarin, kami senang melihat angka (tabungan) bahwa BSI bisa tumbuh sebesar 7,08%.', 'Terlihat dari BOPO yang dapat ditekan dengan baik pada posisi 71,27% atau membaik dari posisi yang sama di tahun sebelumnya,"" tuturnya.', 'Ia pun memaparkan angka pertumbuhan yang positif dan double digit, antara lain pertumbuhan aset sebesar 15,67% secara year on year menjadi Rp 354 triliun, pembiayaan sebesar 15,70% menjadi Rp 240 triliun, serta dana pihak ketiga sebesar 12,35% menjadi Rp 294 triliun. ""', 'Direktur Utama PT Bank Syariah Indonesia Hery Gunardi mengungkapkan kinerja BSI selama tahun 2023 tumbuh baik dengan mencapai laba bersih Rp 5,7 triliun atau tumbuh sebesar 33,88% (yoy). ""', 'Bersyukur, artinya di akhir tahun 2023 yang lalu kita menutup tahun dengan bagus, dengan baik, terlihat dari grafik ataupun data yang ada di layar menunjukkan bahwa Bank Syariah Indonesia tumbuh dengan baik, kinerja yang solid dari tahun ke tahun,"" ujar Hery, Kamis (1/2/2024).', 'Mudah-mudahan ini akan terus berlanjut positif di kuarter pertama tahun 2024 ini,"" sambungnya.', 'Tentu kembali untuk sebuah bank yang berdiri belum genap tiga tahun hari ini, masih sangat muda tapi bisa bertengger di posisi kelima untuk tabungan,"" imbuhnya.', 'Lebih lanjut, Direktur Penjualan & Distribusi Anton Sukarna menyampaikan peningkatan customer base BSI sangat signifikan di sepanjang tahun 2023.', 'Nasabah BSI kini berjumlah 19,65 juta atau kurang lebih tumbuh year on year sebanyak 10,53%. ""', 'Ia pun menyebutkan sejumlah rasio yang mengalami perbaikan, antara lain Return on Asset (ROA) sebesar 2,35% dan Return on Equity (ROE) mencapai 16,88% pada tahun 2023. ""']"
Wow! Bank Daerah Salurkan Kredit Rp 50 T di Semester-I 2023,detikFinance,"Sabtu, 29 Jul 2023 11:28 WIB",https://finance.detik.com/moneter/d-6848029/wow-bank-daerah-salurkan-kredit-rp-50-t-di-semester-i-2023,"Bank DKI mencatat penyaluran kredit dan pembiayaan mencapai Rp 50,11 triliun sepanjang semester I/2023. Kinerja kredit mengalami kenaikan 14,82% secara tahunan (year-on-year/yoy) dari sebelumnya atau semester I/2022 sebesar Rp 43,64 triliun. Direktur Utama Bank DKI, Fidri Arnaldy melalui keterangan tertulis pada Kamis (27/7) menyampaikan kinerja positif ini didorong pertumbuhan penyaluran kredit secara year on year (yoy) pada seluruh segmen, dengan fokus pada bidang UMKM. Pertumbuhan yang signifikan terjadi pada kredit ritel yang tumbuh sebesar 74,46% menjadi Rp1,43 triliun pada Juni 2023, dari posisi Rp821,54 miliar pada Juni 2022. Kredit mikro juga menunjukkan kinerja yang mengesankan dengan pertumbuhan sebesar 52,50% menjadi Rp2,98 triliun pada Juni 2023, dari posisi Rp1,95 triliun pada Juni 2022. Selain itu, kredit konsumer juga mencatat pertumbuhan positif sebesar 14,23% menjadi Rp20,94 triliun pada Juni 2023, dari posisi Rp18,33 triliun pada Juni 2022. Begitu pula dengan kredit skala lebih besar, seperti kredit menengah yang tumbuh 16,18% menjadi Rp1,68 triliun pada Juni 2023, dari posisi Rp1,45 triliun pada Juni 2022. Sementara itu, segmen kredit komersial tumbuh 2,03% menjadi Rp16,45 triliun pada Juni 2023, dari posisi Rp16,13 triliun pada Juni 2022, seiring strategi penyaluran kredit komersial yang dilakukan secara selektif oleh Bank DKI. Kredit sindikasi juga mencatatkan pertumbuhan yang signifikan, yaitu tumbuh 33,48% menjadi Rp6,62 triliun pada Juni 2023, dari posisi Rp4,96 triliun pada Juni 2022. Penyaluran pembiayaan untuk segmen syariah juga tumbuh 10,19% menjadi sebesar Rp7,82 triliun pada Juni 2023, dari sebelumnya Rp7,09 triliun di Juni 2022. Seiring dengan peningkatan penyaluran kredit dan pembiayaan tersebut turut mendorong peningkatan aset Bank DKI sebesar 12,08% hingga menjadi Rp82,00 triliun pada Juni 2023, dari posisi Rp73,17 triliun di Juni 2022. Lebih lanjut, Fidri mengatakan dalam strategi ekspansi kredit, Perseroan memprioritaskan pengelolaan risiko yang efektif, pengaturan portofolio kredit yang berorientasi pada segmen UMKM dan pengawasan secara ketat untuk memastikan kualitas aset yang optimal. Rasio Non Performing Loan (NPL) Gross mengalami perbaikan menjadi 1,90% pada Q2-2023 dari sebelumnya 2,26% pada Q2-2022, yang menandakan kualitas kredit Bank DKI semakin sehat. Selain itu, Bank DKI juga melakukan mitigasi potensi risiko seiring dengan pertumbuhan kredit dengan menjaga Coverage Ratio sebesar 219,16%. ""Menghadapi kondisi ekonomi yang menantang, Bank DKI terus berupaya untuk mengadaptasikan strategi dan mencari peluang baru utamanya pada sektor yang stabil dan potensial serta percepatan digitalisasi secara konsisten, untuk menciptakan nilai jangka panjang bagi seluruh Pemangku Kepentingan."" tegas Fidri. Direktur Keuangan & Strategi Bank DKI, Romy Wijayanto menjelaskan untuk Dana Pihak Ketiga (DPK) tumbuh sebesar 9,91% menjadi Rp66,75 triliun pada Juni 2023, dari Rp60,73 triliun di Juni 2022. Pertumbuhan DPK didominasi pertumbuhan dana murah (CASA) di Q2 2023, dengan Giro tumbuh 5,03% menjadi sebesar Rp15,20 triliun pada Juni 2023, dari sebelumnya Rp14,47 triliun di Juni 2022, sedangkan tabungan tumbuh 10,75% menjadi Rp10,83 triliun, dari sebelumnya Rp9,78 triliun di Juni 2022. Atas pertumbuhan kredit dan DPK yang dicapai, menjadikan Loan to Deposit Ratio (LDR) naik pada level 75,06% pada Juni 2023, dibanding sebelumya 71,86% di Juni 2022. Sedangkan untuk rasio lainnya tetap tumbuh positif dan terjaga dengan baik dibanding periode Q2-2022. ROE terjaga di 9,86%, ROA menjadi 1,56% dan Beban Operasional terhadap Pendapatan Operasional (BOPO) stabil di 78,39%. Adapun untuk pendapatan bunga Bank DKI hingga Juni 2023 tumbuh sebesar 22,47% menjadi Rp2,64 triliun, dari Rp2,16 triliun di periode yang sama tahun sebelumnya. Namun di sisi lain seiring tren peningkatan suku bunga perbankan, beban bunga Bank DKI juga mengalami peningkatan sebesar 76,82% menjadi sebesar Rp1,29 triliun pada Juni 2023, dari Rp728,03 miliar di Juni 2022. ""Tren kenaikan suku bunga serta pengetatan likuiditas yang dilakukan oleh Bank Sentral, diantisipasi oleh Bank DKI dengan strategi manajemen likuiditas diantaranya menjaga kualitas dan yield kredit pada level yang sehat untuk mengimbangi biaya dana."" jelas Romy. Terhadap berbagai pencapaian tersebut, sampai dengan Juni 2023 kinerja bisnis Bank DKI masih dalam tren pertumbuhan positif dengan membukukan laba bersih sebesar Rp477,88 miliar, tumbuh 4,72% dibanding laba Kuartal I (Q1) 2023 sebesar Rp233,20 miliar, sedangkan laba bersih di periode Juni 2022 yang tercatat sebesar Rp504,89 miliar.","['Bank DKI mencatat penyaluran kredit dan pembiayaan mencapai Rp 50,11 triliun sepanjang semester I/2023.', 'Kinerja kredit mengalami kenaikan 14,82% secara tahunan (year-on-year/yoy) dari sebelumnya atau semester I/2022 sebesar Rp 43,64 triliun.', 'Direktur Utama Bank DKI, Fidri Arnaldy melalui keterangan tertulis pada Kamis (27/7) menyampaikan kinerja positif ini didorong pertumbuhan penyaluran kredit secara year on year (yoy) pada seluruh segmen, dengan fokus pada bidang UMKM.', 'Pertumbuhan yang signifikan terjadi pada kredit ritel yang tumbuh sebesar 74,46% menjadi Rp1,43 triliun pada Juni 2023, dari posisi Rp821,54 miliar pada Juni 2022.', 'Kredit mikro juga menunjukkan kinerja yang mengesankan dengan pertumbuhan sebesar 52,50% menjadi Rp2,98 triliun pada Juni 2023, dari posisi Rp1,95 triliun pada Juni 2022.', 'Selain itu, kredit konsumer juga mencatat pertumbuhan positif sebesar 14,23% menjadi Rp20,94 triliun pada Juni 2023, dari posisi Rp18,33 triliun pada Juni 2022.', 'Begitu pula dengan kredit skala lebih besar, seperti kredit menengah yang tumbuh 16,18% menjadi Rp1,68 triliun pada Juni 2023, dari posisi Rp1,45 triliun pada Juni 2022.', 'Sementara itu, segmen kredit komersial tumbuh 2,03% menjadi Rp16,45 triliun pada Juni 2023, dari posisi Rp16,13 triliun pada Juni 2022, seiring strategi penyaluran kredit komersial yang dilakukan secara selektif oleh Bank DKI.', 'Kredit sindikasi juga mencatatkan pertumbuhan yang signifikan, yaitu tumbuh 33,48% menjadi Rp6,62 triliun pada Juni 2023, dari posisi Rp4,96 triliun pada Juni 2022.', 'Penyaluran pembiayaan untuk segmen syariah juga tumbuh 10,19% menjadi sebesar Rp7,82 triliun pada Juni 2023, dari sebelumnya Rp7,09 triliun di Juni 2022.', 'Seiring dengan peningkatan penyaluran kredit dan pembiayaan tersebut turut mendorong peningkatan aset Bank DKI sebesar 12,08% hingga menjadi Rp82,00 triliun pada Juni 2023, dari posisi Rp73,17 triliun di Juni 2022.', 'Lebih lanjut, Fidri mengatakan dalam strategi ekspansi kredit, Perseroan memprioritaskan pengelolaan risiko yang efektif, pengaturan portofolio kredit yang berorientasi pada segmen UMKM dan pengawasan secara ketat untuk memastikan kualitas aset yang optimal.', 'Rasio Non Performing Loan (NPL) Gross mengalami perbaikan menjadi 1,90% pada Q2-2023 dari sebelumnya 2,26% pada Q2-2022, yang menandakan kualitas kredit Bank DKI semakin sehat.', 'Selain itu, Bank DKI juga melakukan mitigasi potensi risiko seiring dengan pertumbuhan kredit dengan menjaga Coverage Ratio sebesar 219,16%. ""', 'Menghadapi kondisi ekonomi yang menantang, Bank DKI terus berupaya untuk mengadaptasikan strategi dan mencari peluang baru utamanya pada sektor yang stabil dan potensial serta percepatan digitalisasi secara konsisten, untuk menciptakan nilai jangka panjang bagi seluruh Pemangku Kepentingan.""', 'tegas Fidri.', 'Direktur Keuangan & Strategi Bank DKI, Romy Wijayanto menjelaskan untuk Dana Pihak Ketiga (DPK) tumbuh sebesar 9,91% menjadi Rp66,75 triliun pada Juni 2023, dari Rp60,73 triliun di Juni 2022.', 'Pertumbuhan DPK didominasi pertumbuhan dana murah (CASA) di Q2 2023, dengan Giro tumbuh 5,03% menjadi sebesar Rp15,20 triliun pada Juni 2023, dari sebelumnya Rp14,47 triliun di Juni 2022, sedangkan tabungan tumbuh 10,75% menjadi Rp10,83 triliun, dari sebelumnya Rp9,78 triliun di Juni 2022.', 'Atas pertumbuhan kredit dan DPK yang dicapai, menjadikan Loan to Deposit Ratio (LDR) naik pada level 75,06% pada Juni 2023, dibanding sebelumya 71,86% di Juni 2022.', 'Sedangkan untuk rasio lainnya tetap tumbuh positif dan terjaga dengan baik dibanding periode Q2-2022.', 'ROE terjaga di 9,86%, ROA menjadi 1,56% dan Beban Operasional terhadap Pendapatan Operasional (BOPO) stabil di 78,39%.', 'Adapun untuk pendapatan bunga Bank DKI hingga Juni 2023 tumbuh sebesar 22,47% menjadi Rp2,64 triliun, dari Rp2,16 triliun di periode yang sama tahun sebelumnya.', 'Namun di sisi lain seiring tren peningkatan suku bunga perbankan, beban bunga Bank DKI juga mengalami peningkatan sebesar 76,82% menjadi sebesar Rp1,29 triliun pada Juni 2023, dari Rp728,03 miliar di Juni 2022. ""', 'Tren kenaikan suku bunga serta pengetatan likuiditas yang dilakukan oleh Bank Sentral, diantisipasi oleh Bank DKI dengan strategi manajemen likuiditas diantaranya menjaga kualitas dan yield kredit pada level yang sehat untuk mengimbangi biaya dana.""', 'jelas Romy.', 'Terhadap berbagai pencapaian tersebut, sampai dengan Juni 2023 kinerja bisnis Bank DKI masih dalam tren pertumbuhan positif dengan membukukan laba bersih sebesar Rp477,88 miliar, tumbuh 4,72% dibanding laba Kuartal I (Q1) 2023 sebesar Rp233,20 miliar, sedangkan laba bersih di periode Juni 2022 yang tercatat sebesar Rp504,89 miliar.']","['Kinerja kredit mengalami kenaikan 14,82% secara tahunan (year-on-year/yoy) dari sebelumnya atau semester I/2022 sebesar Rp 43,64 triliun.', 'Adapun untuk pendapatan bunga Bank DKI hingga Juni 2023 tumbuh sebesar 22,47% menjadi Rp2,64 triliun, dari Rp2,16 triliun di periode yang sama tahun sebelumnya.', 'Direktur Utama Bank DKI, Fidri Arnaldy melalui keterangan tertulis pada Kamis (27/7) menyampaikan kinerja positif ini didorong pertumbuhan penyaluran kredit secara year on year (yoy) pada seluruh segmen, dengan fokus pada bidang UMKM.', 'Terhadap berbagai pencapaian tersebut, sampai dengan Juni 2023 kinerja bisnis Bank DKI masih dalam tren pertumbuhan positif dengan membukukan laba bersih sebesar Rp477,88 miliar, tumbuh 4,72% dibanding laba Kuartal I (Q1) 2023 sebesar Rp233,20 miliar, sedangkan laba bersih di periode Juni 2022 yang tercatat sebesar Rp504,89 miliar.']"
"Biaya Sekolah Makin Mahal dari Tahun ke Tahun, Begini Trennya",detikFinance,"Selasa, 01 Agu 2023 13:30 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-6852743/biaya-sekolah-makin-mahal-dari-tahun-ke-tahun-begini-trennya,"Badan Pusat Statistik (BPS) mengungkapkan bahwa komponen pendidikan, utamanya biaya sekolah swasta salah satu penyumbang inflasi pada Juli 2023. Tercatat inflasi Juli 2023 sebesar 0,21% secara bulanan (month to month/mtm) dan 3,08% secara tahunan (year on year/yoy). Deputi Bidang Statistik Distribusi dan Jasa BPS, Pudji Ismartini mengatakan kelompok pendidikan menyumbang inflasi cukup signifikan pada Juli 2023 karena bertepatan dengan tahun ajaran baru. Inflasi kelompok ini mencapai 0,66% dengan andil 0,04% pada inflasi nasional. ""Komoditas utama penyumbang andil inflasi kelompok pendidikan Juli 2023 adalah biaya SD (Sekolah Dasar), biaya SMP (Sekolah Menengah Pertama) dan biaya SMA (Sekolah Menengah Atas) yang masing-masing memberikan andil sebesar 0,01%,"" kata Pudji dalam konferensi pers, Selasa (1/8/2023). ""Kenaikan biaya sekolah ini sebagian besar disebabkan oleh kenaikan biaya sekolah swasta, mengingat komponen utama biaya sekolah negeri kan umumnya sudah ditanggung oleh pemerintah, artinya tidak berbayar. Jadi ini yang kami catat dari data yang kami peroleh,"" jelasnya melengkapi. Pudji menjelaskan inflasi kelompok pendidikan cenderung terjadi pada rentang Juli hingga September. Dia pun memperkirakan inflasi kelompok ini bertahan hingga dua bulan mendatang. ""Jadi secara historis kelompok pendidikan ini masih berpotensi memberikan andil terhadap inflasi pada dua bulan ke depan,"" tuturnya. Tren inflasi kelompok pendidikan dari tahun ke tahun tercatat naik turun. Pada Juli 2019 tercatat 1,16%, Agustus 2019 sebesar 2,27%, lalu Juli 2020 0,16%, dan Agustus 2020 tercatat 0,57%. Kemudian pada Juli 2021 inflasi kelompok pendidikan 0,18%, Agustus 2021 sebesar 1,20%. Inflasi berlanjut pada Juli 2022 tercatat 0,34% dan Agustus 2022 sebesar 1,85%. 1. Biaya Bimbingan Belajar (Bimbel)2. Biaya Taman Kanak-kanak (TK)3. Biaya Les/Privat4. Biaya Akademi/Perguruan Tinggi5. Biaya Kelompok Bermain (BKB)6. Biaya Kursus Bahasa Asing7. Biaya Pendidikan Anak Usia Dini (PAUD) 'Mencari Solusi Atasi Kisruh Zonasi':","['Badan Pusat Statistik (BPS) mengungkapkan bahwa komponen pendidikan, utamanya biaya sekolah swasta salah satu penyumbang inflasi pada Juli 2023.', 'Tercatat inflasi Juli 2023 sebesar 0,21% secara bulanan (month to month/mtm) dan 3,08% secara tahunan (year on year/yoy).', 'Deputi Bidang Statistik Distribusi dan Jasa BPS, Pudji Ismartini mengatakan kelompok pendidikan menyumbang inflasi cukup signifikan pada Juli 2023 karena bertepatan dengan tahun ajaran baru.', 'Inflasi kelompok ini mencapai 0,66% dengan andil 0,04% pada inflasi nasional. ""', 'Komoditas utama penyumbang andil inflasi kelompok pendidikan Juli 2023 adalah biaya SD (Sekolah Dasar), biaya SMP (Sekolah Menengah Pertama) dan biaya SMA (Sekolah Menengah Atas) yang masing-masing memberikan andil sebesar 0,01%,"" kata Pudji dalam konferensi pers, Selasa (1/8/2023). ""', 'Kenaikan biaya sekolah ini sebagian besar disebabkan oleh kenaikan biaya sekolah swasta, mengingat komponen utama biaya sekolah negeri kan umumnya sudah ditanggung oleh pemerintah, artinya tidak berbayar.', 'Jadi ini yang kami catat dari data yang kami peroleh,"" jelasnya melengkapi.', 'Pudji menjelaskan inflasi kelompok pendidikan cenderung terjadi pada rentang Juli hingga September.', 'Dia pun memperkirakan inflasi kelompok ini bertahan hingga dua bulan mendatang. ""', 'Jadi secara historis kelompok pendidikan ini masih berpotensi memberikan andil terhadap inflasi pada dua bulan ke depan,"" tuturnya.', 'Tren inflasi kelompok pendidikan dari tahun ke tahun tercatat naik turun.', 'Pada Juli 2019 tercatat 1,16%, Agustus 2019 sebesar 2,27%, lalu Juli 2020 0,16%, dan Agustus 2020 tercatat 0,57%.', 'Kemudian pada Juli 2021 inflasi kelompok pendidikan 0,18%, Agustus 2021 sebesar 1,20%.', 'Inflasi berlanjut pada Juli 2022 tercatat 0,34% dan Agustus 2022 sebesar 1,85%.', '1.', 'Biaya Bimbingan Belajar (Bimbel)2.', 'Biaya Taman Kanak-kanak (TK)3.', 'Biaya Les/Privat4.', 'Biaya Akademi/Perguruan Tinggi5.', 'Biaya Kelompok Bermain (BKB)6.', 'Biaya Kursus Bahasa Asing7.', ""Biaya Pendidikan Anak Usia Dini (PAUD) 'Mencari Solusi Atasi Kisruh Zonasi':""]","['Deputi Bidang Statistik Distribusi dan Jasa BPS, Pudji Ismartini mengatakan kelompok pendidikan menyumbang inflasi cukup signifikan pada Juli 2023 karena bertepatan dengan tahun ajaran baru.', 'Tren inflasi kelompok pendidikan dari tahun ke tahun tercatat naik turun.', 'Tercatat inflasi Juli 2023 sebesar 0,21% secara bulanan (month to month/mtm) dan 3,08% secara tahunan (year on year/yoy).']"
